60A434D	7	Kaynes technology India Ltd
60A434E	7	Knvision
60A44C	6	ASUSTek COMPUTER INC.
60A4B7	6	TP-Link Systems Inc
60A4D0	6	Samsung Electronics Co.,Ltd
60A5E2	6	Intel Corporate
60A6C5	6	Huawei Technologies Co.,Ltd
60A730	6	Shenzhen Yipinfang Internet Technology Co.,Ltd
60A751	6	Huawei Device Co., Ltd.
60A8FE	6	Nokia Solutions and Networks GmbH & Co. KG
60A954	6	Cisco Systems, Inc
60A9B0	6	Merchandising Technologies, Inc
60AAEF	6	Huawei Device Co., Ltd.
60AB14	6	LG Innotek
60AB67	6	Xiaomi Communications Co Ltd
60ABD2	6	Bose Corporation
60ACC8	6	KunTeng Inc.
60AF6D	6	Samsung Electronics Co.,Ltd
60B02B	6	Qingdao Haier Technology Co.,Ltd
60B0E8	6	Huawei Device Co., Ltd.
60B185	6	ATH system
60B387	6	Synergics Technologies GmbH
60B3C4	6	Elber Srl
60B4A2	6	Samsung Electronics Co.,Ltd
60B4F7	6	Plume Design Inc
60B58D	6	AVM Audiovisuelles Marketing und Computersysteme GmbH
60B606	6	Phorus
60B617	6	Fiberhome Telecommunication Technologies Co.,LTD
60B647	6	Silicon Laboratories
60B6E1	6	Texas Instruments
60B705	6	Shenzhen Skyworth Digital Technology CO., Ltd
60B763	6	Silicon Laboratories
60B76E	6	Google, Inc.
60B933	6	Deutron Electronics Corp.
60B982	6	RO.VE.R. Laboratories S.p.A.
60B9C0	6	Cisco Systems, Inc
60BA18	6	nextLAP GmbH
60BB0C	6	Beijing HuaqinWorld Technology Co,Ltd
60BC4C	6	EWM Hightec Welding GmbH
60BD2C	6	Taicang T&W Electronics
60BD83	6	Huawei Technologies Co.,Ltd
60BD91	6	Move Innovation
60BEB4	6	S-Bluetech co., limited
60BEB5	6	Motorola Mobility LLC, a Lenovo Company
60BEC4	6	Apple, Inc.
60C01E	6	V&G Information System Co.,Ltd
60C0BF	6	ON Semiconductor
60C1CB	6	Fujian Great Power PLC Equipment Co.,Ltd
60C22A	6	Allwinner Technology Co., Ltd
60C397	6	2Wire Inc
60C418	6	TPV Display Technology (Xiamen) Co.,Ltd.
60C547	6	Apple, Inc.
60C5A8	6	Beijing LT Honway Technology Co.,Ltd
60C5AD	6	Samsung Electronics Co.,Ltd
60C5E6	6	Skullcandy
60C658	6	PHYTRONIX Co.,Ltd.
60C727	6	Digiboard Eletronica da Amazonia Ltda
60C78D	6	Juniper Networks
60C798	6	Verifone, Inc.
60C7BE	6	Realme Chongqing Mobile Telecommunications Corp.,Ltd.
60C980	6	Trymus
60C9AA	6	Nokia
60CBFB	6	AirScape Inc.
60CDA9	6	Abloomy
60CDC5	6	Taiwan Carol Electronics., Ltd
60CE41	6	Huawei Technologies Co.,Ltd
60CE86	6	Sercomm Corporation.
60CE92	6	The Refined Industry Company Limited
60CF69	6	meerecompany
60CF84	6	ASUSTek COMPUTER INC.
60D02C	6	Ruckus Wireless
60D039	6	Apple, Inc.
60D0A9	6	Samsung Electronics Co.,Ltd
60D1AA	6	Vishal Telecommunications Pvt Ltd
60D21C	6	Sunnovo International Limited
60D248	6	Commscope
60D262	6	Tzukuri Pty Ltd
60D2B9	6	Realand Bio Co., Ltd.
60D2DD	6	Shenzhen Baitong Putian Technology Co.,Ltd.
60D30A	6	Quatius Limited
60D4AF	6	Honor Device Co., Ltd.
60D4E9	6	Guangdong Oppo Mobile Telecommunications Corp.,Ltd
60D51B	6	Fujitsu Limited
60D561	6	Shenzhen Glazero Technology Co., Ltd.
60D755	6	Huawei Technologies Co.,Ltd
60D7E30	7	Avalun
60D7E31	7	Elap s.r.l.
60D7E32	7	Novo innovations Ltd
60D7E33	7	SKS Automaatio oy
60D7E34	7	Hemisphere GNSS
60D7E35	7	Revol Technologies inc
60D7E36	7	Ameli s.r.l.
60D7E37	7	Phase One A/S
60D7E38	7	HindlePower, Inc
60D7E39	7	LongSung Technology (Shanghai) Co.,Ltd.
60D7E3A	7	Wilderness Labs Inc.
60D7E3B	7	Nextivity
60D7E3C	7	Zhejiang Send Intelligent Technology,Ltd
60D7E3D	7	Quantronix, Inc.
60D7E3E	7	HuBDIC CO.,LTD
60D819	6	Hon Hai Precision Ind. Co.,Ltd.
60D877	6	Phyplus Technology (Shanghai) Co., Ltd
60D89C	6	HMD Global Oy
60D8A4	6	Vantiva Connected Home - Technologies Telco
60D9A0	6	Lenovo Mobile Communication Technology Ltd.
60D9C7	6	Apple, Inc.
60DA23	6	Estech Co.,Ltd
60DA83	6	Hangzhou H3C Technologies Co., Limited
60DB15	6	New H3C Technologies Co., Ltd
60DB2A	6	Hns
60DB98	6	Calix Inc.
60DBEF	6	Unify Software and Solutions GmbH & Co. KG
60DC0D	6	Taiwan Shin Kong Security Co., Ltd
60DC81	6	AltoBeam Inc.
60DD10	6	Shenzhen Angxun Technology Co.,Ltd
60DD70	6	Apple, Inc.
60DD8E	6	Intel Corporate
60DE18	6	Apple, Inc.
60DE35	6	GITSN, Inc.
60DE44	6	Huawei Technologies Co.,Ltd
60DE94	6	Huawei Technologies Co.,Ltd
60DEF3	6	Huawei Technologies Co.,Ltd
60DEF4	6	Shenzhen iComm Semiconductor CO.,LTD
60E00E	6	Shinsei Electronics Co Ltd
60E327	6	Tp-Link Technologies Co.,Ltd.
60E32B	6	Intel Corporate
60E3AC	6	LG Electronics (Mobile Communications)
60E5D8	6	zte corporation
60E6BC	6	Sino-Telecom Technology Co.,Ltd.
60E6F0	6	WNC Corporation
60E701	6	Huawei Technologies Co.,Ltd
60E78A	6	Unisem
60E85B	6	Texas Instruments
60E956	6	Ayla Networks, Inc
60E9AA	6	Cloud Network Technology Singapore Pte. Ltd.
60EB5A	6	Asterfusion Data Technologies Co.,Ltd
60EB69	6	Quanta Computer Inc.
60EE5C	6	Shenzhen Fast Technologies Co.,Ltd
60EFAB	6	Silicon Laboratories
60EFC6	6	Shenzhen Chima Technologies Co Limited
60F04D	6	Honor Device Co., Ltd.
60F13D	6	JABLOCOM s.r.o.
60F189	6	Murata Manufacturing Co., Ltd.
60F18A	6	Huawei Technologies Co.,Ltd
60F262	6	Intel Corporate
60F281	6	Tranwo Technology Co., Ltd.
60F2EF	6	VisionVera International Co., Ltd.
60F3DA	6	Logic Way GmbH
60F419	6	eero inc.
60F43A	6	Edifier International
60F445	6	Apple, Inc.
60F494	6	Hon Hai Precision Ind. Co.,Ltd.
60F549	6	Apple, Inc.
60F59C	6	CRU-Dataport
60F673	6	Terumo Corporation
60F677	6	Intel Corporate
60F723	6	Beijing Xiaomi Mobile Software Co., Ltd
60F81D	6	Apple, Inc.
60F8F2	6	Synaptec
60FA9D	6	Huawei Technologies Co.,Ltd
60FAB1	6	Kempower Oyj
60FACD	6	Apple, Inc.
60FB00	6	Shenzhen Bilian Electronic Co.，Ltd
60FB42	6	Apple, Inc.
60FCF1	6	Private
60FD56	6	WOORISYSTEMS CO., Ltd
60FDA6	6	Apple, Inc.
60FE1E	6	China Palms Telecom.Ltd
60FE20	6	2Wire Inc
60FEC5	6	Apple, Inc.
60FEF9	6	Thomas & Betts
60FF12	6	Samsung Electronics Co.,Ltd
60FF9E	6	AzureWave Technology Inc.
60FFDD	6	C.E. Electronics, Inc
64002D	6	Powerlinq Co., LTD
64006A	6	Dell Inc.
64009C	6	Insulet Corporation
6400F1	6	Cisco Systems, Inc
6401FB	6	Landis+Gyr GmbH
64028F	6	Silicon Laboratories
6402CB	6	Commscope
64037F	6	Samsung Electronics Co.,Ltd
640552	6	China Post Communication Equipment Co.,
6405BE	6	New Light Led
6405E4	6	Alpsalpine Co,.Ltd
6405E9	6	Shenzhen WayOS Technology Crop., Ltd.
64078C	6	Huawei Technologies Co.,Ltd
6407F6	6	Samsung Electronics Co.,Ltd
640864	6	Cisco Systems, Inc
64094C	6	Beijing Superbee Wireless Technology Co.,Ltd
640980	6	Xiaomi Communications Co Ltd
6409AC	6	TCT mobile ltd
640B4A	6	Digital Telecom Technology Limited
640BD7	6	Apple, Inc.
640C91	6	Apple, Inc.
640D22	6	LG Electronics (Mobile Communications)
640DCE	6	Shenzhen Mercury Communication Technologies Co.,Ltd.
640DE6	6	Petra Systems
640E36	6	Taztag
640E6A	6	SECO-LARM USA Inc
640E94	6	Pluribus Networks, Inc.
640E9B	6	Ishida Medical Co., Ltd.
640F28	6	2Wire Inc
641084	6	HEXIUM Technical Development Co., Ltd.
6411A4	6	Motorola Mobility LLC, a Lenovo Company
641225	6	Cisco Systems, Inc
641236	6	Vantiva USA LLC
641269	6	Commscope
641331	6	Bosch Car Multimedia (Wuhu) Co. Ltd.
64135A	6	Itectra A/S
64136C	6	zte corporation
6413AB	6	Huawei Technologies Co.,Ltd
641666	6	Nest Labs Inc.
64167F	6	Polycom
64168D	6	Cisco Systems, Inc
6416F0	6	Huawei Technologies Co.,Ltd
641759	6	Intellivision Holdings, LLC
6417CD	6	Samsung Electronics Co.,Ltd
6418DF	6	Sagemcom Broadband SAS
641A22	6	Heliospectra AB
641ABA	6	Dryad Networks GmbH
641B2F	6	Samsung Electronics Co.,Ltd
641B85	6	Vantiva USA LLC
641C10	6	Texas Instruments
641C67	6	Digibras Industria Do Brasils/A
641CAE	6	Samsung Electronics Co.,Ltd
641CB0	6	Samsung Electronics Co.,Ltd
641E81	6	Dowslake Microsystems
64200C	6	Apple, Inc.
64209F	6	Tilgin AB
6420E0	6	T3 Technology Co., Ltd.
642184	6	Nippon Denki Kagaku Co.,LTD
6421FD	6	Guang zhou Xradio Technology Co., Ltd
642216	6	Shandong Taixin Electronic co.,Ltd
642315	6	Huawei Device Co., Ltd.
642400	6	Xorcom Ltd.
64244D	6	Hangzhou Ezviz Software Co.,Ltd.
64255E	6	Observint Technologies, Inc.
6425EC	6	guangdong kesheng zhixun technology
642656	6	Shenzhen Fanweitai Technology Service Co.,Ltd
642677	6	BKM-Micronic Richtfunkanlagen GmbH
642737	6	Hon Hai Precision Ind. Co.,Ltd.
642753	6	Huawei Device Co., Ltd.
642943	6	D-Link Corporation
6429ED	6	AO "PKK Milandr"
6429FF	6	Huawei Technologies Co.,Ltd
642B8A	6	ALL BEST Industrial Co., Ltd.
642C0F	6	vivo Mobile Communication Co., Ltd.
642CAC	6	Huawei Technologies Co.,Ltd
642DB7	6	Seungil Electronics
642E41	6	Huawei Technologies Co.,Ltd
642F1C	6	Huawei Technologies Co.,Ltd
642FC7	6	New H3C Technologies Co., Ltd
643135	6	Apple, Inc.
643136	6	Mellanox Technologies, Inc.
6431390	7	Shenzhen Emeet Intelligent Technology Co., Ltd.
6431391	7	Livongo Health
6431392	7	Smartplus Inc.
6431393	7	Koangyow Integration Machine Co., Ltd.
6431394	7	Active Brains
6431395	7	Shenzhen He&e Technology Co.,Ltd.
6431396	7	Hunan Voc Acoustics Technology Co., Ltd.
6431397	7	Dongguan Huili electroacoustic Industrial Co.,ltd
6431398	7	Shenzhen Huanyin Electronics Ltd.
6431399	7	Honeywell Analytics Ltd
643139A	7	Product Development Associates, Inc.
643139B	7	Alphago GmbH
643139C	7	SHEN ZHEN FUCHANG TECHNOLOGY Co.,Ltd.
643139D	7	Zhejiang Moorgen Intelligent Technology Co.,Ltd
643139E	7	ATG UV Technology
643150	6	Hewlett Packard
643172	6	Zhejiang Hising Technology Co.,Ltd
64317E	6	Dexin Corporation
643216	6	Weidu Technology (Beijing) Co., Ltd.
6432A8	6	Intel Corporate
6433AA	6	Mellanox Technologies, Inc.
6433B50	7	Duomondi International Development Co., Ltd.
6433B51	7	Huaqin Telecom Technology Co.,Ltd.
6433B52	7	Adesso, Inc
6433B53	7	Wingtech Mobile Communications Co.,Ltd
6433B54	7	Eagle Eye Networks, Inc
6433B55	7	Revo Smart Technologies co.,limited
6433B56	7	Microit Srl
6433B57	7	ABB Electrification Smart Power (ELSP)
6433B58	7	LACO Technologies
6433B59	7	Annapurna labs
6433B5A	7	Hometek Eletronics Co., Ltd
6433B5B	7	electroCore Inc.
6433B5C	7	Geksacon
6433B5D	7	Iiyama Corporation
6433B5E	7	University of Texas at Austin
6433DB	6	Texas Instruments
643409	6	BITwave Pte Ltd
64351C	6	e-CON SYSTEMS INDIA PVT LTD
6437A4	6	Tokyoshuha Co.,Ltd.
643AB1	6	Sichuan Tianyi Comheart Telecom Co.,LTD
643AEA	6	Cisco Systems, Inc
643E0A	6	Huawei Technologies Co.,Ltd
643E8C	6	Huawei Technologies Co.,Ltd
643F5F	6	Exablaze
6441E6	6	Apple, Inc.
644212	6	Shenzhen Water World Information Co.,Ltd.
644214	6	Swisscom Energy Solutions AG
644346	6	GuangDong Quick Network Computer CO.,LTD
64447B	6	vivo Mobile Communication Co., Ltd.
6444D5	6	TD Tech
6447E0	6	Feitian Technologies Co., Ltd
644842	6	Apple, Inc.
64497D	6	Intel Corporate
644A7D	6	Intel Corporate
644BC3	6	Shanghai WOASiS Telecommunications Ltd., Co.
644BF0	6	CalDigit, Inc
644C36	6	Intel Corporate
644C69	6	Conprove
644D70	6	dSPACE GmbH
644ED7	6	HP Inc.
644EEB	6	Daikin Holdings Singapore Pte Ltd
644F42	6	JETTER CO., Ltd.
644F56	6	Yealink(Xiamen) Network Technology Co.,Ltd.
644F74	6	LENUS Co., Ltd.
644FB0	6	Hyunjin.com
6450D6	6	Liquidtool Systems
645106	6	Hewlett Packard
64517E	6	Long Ben (Dongguan) Electronic Technology Co.,Ltd.
6451F4	6	Huawei Device Co., Ltd.
645234	6	Sichuan Tianyi Comheart Telecom Co.,LTD
645299	6	The Chamberlain Group, Inc
64535D	6	Frauscher Sensortechnik
6453E0	6	Huawei Technologies Co.,Ltd
645422	6	Equinox Payments
645563	6	Q-Free America, Inc.
64557F	6	NSFOCUS Information Technology Co., Ltd.
6455B1	6	Commscope
645601	6	Tp-Link Technologies Co.,Ltd.
645725	6	Hui Zhou Gaoshengda Technology Co.,LTD
6457BA	6	Intel Corporate
6457E5	6	Beijing Royaltech Co.,Ltd
6458AD	6	China Mobile IOT Company Limited
6459F8	6	Vodafone Omnitel B.V.
645A04	6	Chicony Electronics Co., Ltd.
645A36	6	Apple, Inc.
645AED	6	Apple, Inc.
645CF3	6	ParanTek Inc.
645D86	6	Intel Corporate
645D92	6	Sichuan Tianyi Comheart Telecom Co.,LTD
645DD7	6	Shenzhen Lifesense Medical Electronics Co., Ltd.
645DF4	6	Samsung Electronics Co.,Ltd
645E10	6	Huawei Technologies Co.,Ltd
645E2C	6	IRay Technology Co., Ltd.
645EBE	6	Yahoo! JAPAN
645FFF	6	Nicolet Neuro
646038	6	Hirschmann Automation and Control GmbH
646140	6	Huawei Device Co., Ltd.
646184	6	Velux
646223	6	Cellient Co., Ltd.
6462660	7	MiiVii Dynamics Technology CO.,LTD
6462661	7	Annapurna labs
6462662	7	Protectli
6462663	7	FaceHeart Inc.
6462664	7	Redstone Systems, Inc.
6462665	7	Bühler AG
6462666	7	Pass & Seymour, Inc d/b/a Legrand
6462667	7	Shanghai Kanghai Information System CO.,LTD.
6462668	7	Leontech Limited
6462669	7	Chunghwa System Integration Co., Ltd.
646266A	7	Sensoro Co., Ltd.
646266B	7	Signal Hound
646266C	7	Jiangsu Aisida Electronic Co.,Ltd
646266D	7	Kobol Innovations Pte. Ltd.
646266E	7	Shenzhen Jie Shi Lian Industrial Co., LTD
64628A	6	evon GmbH
646306	6	Xiaomi Communications Co Ltd
64644A	6	Beijing Xiaomi Mobile Software Co., Ltd
64649B	6	Juniper Networks
6465C0	6	Nuvon, Inc
646624	6	Sagemcom Broadband SAS
6466B3	6	Tp-Link Technologies Co.,Ltd.
6466D8	6	Samsung Electronics Co.,Ltd
646707	6	Beijing Omnific Technology, Ltd.
646772	6	Sercomm Philippines Inc
6467CD	6	Huawei Technologies Co.,Ltd
64680C	6	Comtrend Corporation
64681A	6	DASAN Network Solutions
646876	6	Edifier International
646911	6	Aptiv Services Us, Llc
64694E	6	Texas Instruments
6469BC	6	Hytera Communications Co.,ltd
646A52	6	Avaya Inc
646A74	6	Auth-Servers, Llc
646BE7	6	Qingdao Intelligent&Precise Electronics Co.,Ltd.
646C80	6	Chongqing Fugui Electronics Co.,Ltd.
646CB2	6	Samsung Electronics Co.,Ltd
646D2F	6	Apple, Inc.
646D4E	6	Huawei Technologies Co.,Ltd
646D6C	6	Huawei Technologies Co.,Ltd
646E60	6	zte corporation
646E69	6	Liteon Technology Corporation
646E6C	6	Radio Datacom LLC
646E97	6	Tp-Link Technologies Co.,Ltd.
646EE0	6	Intel Corporate
646EEA	6	Iskratel d.o.o.
647002	6	Tp-Link Technologies Co.,Ltd.
647033	6	Apple, Inc.
647060	6	Texas Instruments
647084	6	AltoBeam Inc.
6472D8	6	GooWi Technology Co.,Limited
647366	6	Shenzhen Siera Technology Ltd
6473E2	6	Arbiter Systems, Inc.
6474F6	6	Shooter Detection Systems
647520	6	zte corporation
6475DA	6	Arcadyan Corporation
647657	6	Innovative Security Designs
6476BA	6	Apple, Inc.
64777D	6	Hitron Technologies. Inc
647791	6	Samsung Electronics Co.,Ltd
647924	6	Huawei Device Co., Ltd.
647999	6	Sagemcom Broadband SAS
6479A7	6	Phison Electronics Corp.
6479F0	6	Intel Corporate
647B1E	6	Sagemcom Broadband SAS
647B40	6	Sichuan AI-Link Technology Co., Ltd.
647BCE	6	Samsung Electronics Co.,Ltd
647BD4	6	Texas Instruments
647C34	6	Ubee Interactive Co., Limited
647CE8	6	Palo Alto Networks
647D4D	6	Arcadyan Corporation
647D81	6	Yokota Industrial Co,.Ltd
647FDA	6	TEKTELIC Communications Inc.
64808B	6	VG Controls, Inc.
648099	6	Intel Corporate
648125	6	Alphatron Marine BV
648214	6	FN-LINK TECHNOLOGY Ltd.
648434	6	BEMER Int. AG
648505	6	zte corporation
648624	6	Beijing Global Safety Technology Co., LTD.
648788	6	Juniper Networks
6487D7	6	ADB Broadband Italia
6488FF	6	Sichuan Changhong Electric Ltd.
64899A	6	LG Electronics (Mobile Communications)
6489F1	6	Samsung Electronics Co.,Ltd
648B9B	6	Always On Tech Pte.Ltd.
648CBB	6	Texas Instruments
648D9E	6	IVT Electronic Co.,Ltd
648F3E	6	Cisco Systems, Inc
648FDB	6	Huaqin Technology Co.LTD
6490C1	6	Beijing Xiaomi Mobile Software Co., Ltd
64956C	6	LG Electronics
649714	6	eero inc.
649746	6	AzureWave Technology Inc.
649829	6	Integrated Device Technology (Malaysia) Sdn. Bhd.
64989E	6	Trinnov Audio
64995D	6	Lge
649968	6	Elentec
6499A0	6	AG Elektronik AB
649A08	6	Shenzhen SuperElectron Technology Co.,Ltd.
649A12	6	P2 Mobile Technologies Limited
649A63	6	Ring LLC
649ABE	6	Apple, Inc.
649B24	6	V Technology Co., Ltd.
649B8F	6	Texas Instruments
649C81	6	Qualcomm Inc.
649C8E	6	Texas Instruments
649CF3	6	Fiberhome Telecommunication Technologies Co.,LTD
649D38	6	Google, Inc.
649D99	6	Fs Com Inc
649E31	6	Beijing Xiaomi Mobile Software Co., Ltd
649E58	6	MM Devices Pty. Ltd.
649EF3	6	Cisco Systems, Inc
649FF7	6	Kone OYj
64A0AC	6	Adtran Inc
64A0E7	6	Cisco Systems, Inc
64A198	6	Huawei Device Co., Ltd.
64A200	6	Xiaomi Communications Co Ltd
64A232	6	OOO Samlight
64A28A	6	Huawei Device Co., Ltd.
64A2F9	6	OnePlus Technology (Shenzhen) Co., Ltd
64A337	6	Garmin International
64A341	6	Wonderlan (Beijing) Technology Co., Ltd.
64A3CB	6	Apple, Inc.
64A3CC	6	LeoLabs
64A40E	6	Tianyi Telecom Terminals Company Limited
64A444	6	Loongson Technology Corporation Limited
64A5C3	6	Apple, Inc.
64A651	6	Huawei Technologies Co.,Ltd
64A68F	6	Zhongshan Readboy Electronics Co.,Ltd
64A769	6	HTC Corporation
64A7DD	6	Avaya Inc
64A837	6	Juni Korea Co., Ltd
64A965	6	Linkflow Co., Ltd.
64AC2B	6	Juniper Networks
64ACE0	6	Samsung Electronics Co.,Ltd
64AE0C	6	Cisco Systems, Inc
64AE88	6	Polytec GmbH
64AEF1	6	Qingdao Hisense Electronics Co.,Ltd.
64B0A6	6	Apple, Inc.
64B0E8	6	Huawei Device Co., Ltd.
64B21D	6	Chengdu Phycom Tech Co., Ltd.
64B2B4	6	Fiberhome Telecommunication Technologies Co.,LTD
64B310	6	Samsung Electronics Co.,Ltd
64B370	6	PowerComm Solutions LLC
64B379	6	Jiangsu Viscore Technologies Co.,Ltd
64B473	6	Xiaomi Communications Co Ltd
64B4E8	6	Shenzhen D-Robotics Co., Ltd.
64B5C6	6	Nintendo Co.,Ltd
64B5F2	6	Samsung Electronics Co.,Ltd
64B623	6	Schrack Seconet Care Communication GmbH
64B64A	6	ViVOtech, Inc.
64B708	6	Espressif Inc.
64B853	6	Samsung Electronics Co.,Ltd
64B94E	6	Dell Technologies
64B9E8	6	Apple, Inc.
64BAA4	6	zte corporation
64BABD	6	SDJ Technologies, Inc.
64BB1E	6	Earda Technologies co Ltd
64BC0C	6	LG Electronics (Mobile Communications)
64BC11	6	CombiQ AB
64BC43	6	Huawei Technologies Co.,Ltd
64BC58	6	Intel Corporate
64BD6D	6	Apple, Inc.
64BE63	6	STORDIS GmbH
64BF6B	6	Huawei Technologies Co.,Ltd
64C01A	6	Sichuan Tianyi Comheart Telecom Co.,LTD
64C17E	6	cheilelectric
64C269	6	eero inc.
64C2DE	6	LG Electronics (Mobile Communications)
64C354	6	Avaya Inc
64C394	6	Huawei Technologies Co.,Ltd
64C3D6	6	Juniper Networks
64C403	6	Quectel Wireless Solutions Co.,Ltd.
64C582	6	China Mobile Group Device Co.,Ltd.
64C5AA	6	South African Broadcasting Corporation
64C667	6	Barnes&Noble
64C6AF	6	AXERRA Networks Ltd
64C6D2	6	Seiko Epson Corporation
64C753	6	Apple, Inc.
64C901	6	INVENTEC Corporation
64C905	6	Apple, Inc.
64C944	6	LARK Technologies, Inc
64CA80	6	Realme Chongqing Mobile Telecommunications Corp.,Ltd.
64CB5D	6	SIA "TeleSet"
64CB9F	6	Tecno Mobile Limited
64CBA3	6	Pointmobile
64CBE9	6	LG Innotek
64CC22	6	Arcadyan Corporation
64CC2E	6	Xiaomi Communications Co Ltd
64CDC2	6	Amazon Technologies Inc.
64CDF1	6	KO & AL Co., Ltd
64CE0C	6	Funshion Online Technologies Co.,Ltd
64CE6E	6	Sierra Wireless, ULC
64CF13	6	Weigao Nikkiso(Weihai)Dialysis Equipment Co.,Ltd
64CFD9	6	Texas Instruments
64D02D	6	Next Generation Integration Limited (Ngi)
64D0D6	6	Samsung Electronics Co.,Ltd
64D154	6	Routerboard.com
64D1A3	6	Sitecom Europe BV
64D241	6	Keith & Koep GmbH
64D2C4	6	Apple, Inc.
64D315	6	HMD Global Oy
64D363	6	Seyond
64D4BD	6	Alpsalpine Co,.Ltd
64D4DA	6	Intel Corporate
64D4F0	6	Netvue，Inc.
64D562	6	Huawei Device Co., Ltd.
64D69A	6	Intel Corporate
64D7C0	6	Huawei Device Co., Ltd.
64D814	6	Cisco Systems, Inc
64D81B	6	Vestel Elektronik San ve Tic. A.S.
64D912	6	Solidica, Inc.
64D954	6	Taicang T&W Electronics
64D989	6	Cisco Systems, Inc
64D9C2	6	eero inc.
64DAA0	6	Robert Bosch Smart Home GmbH
64DAED	6	eero inc.
64DB18	6	OpenPattern
64DB38	6	zte corporation
64DB43	6	Motorola (Wuhan) Mobility Technologies Communication Co., Ltd.
64DB81	6	Syszone Co., Ltd.
64DB8B	6	Hangzhou Hikvision Digital Technology Co.,Ltd.
64DBA0	6	Select Comfort
64DBF7	6	Nokia Shanghai Bell Co., Ltd.
64DC01	6	Static Systems Group PLC
64DCDE	6	ZheJiang FuChunJiang Information Technology Co.,Ltd
64DD68	6	Zyxel Communications Corporation
64DDE9	6	Xiaomi Communications Co Ltd
64DE1C	6	Kingnetic Pte Ltd
64DE6D	6	Intel Corporate
64DF10	6	JingLue Semiconductor(SH) Ltd.
64DFE9	6	Ateme
64E003	6	Hui Zhou Gaoshengda Technology Co.,LTD
64E0AB	6	Union Man Technology Co.,Ltd
64E161	6	DEP Corp.
64E172	6	Shenzhen Qihoo Intelligent Technology Co.,Ltd
64E204	6	NTN Technical Service Corporation
64E220	6	Qisda Corporation
64E4A5	6	LG Electronics
64E599	6	EFM Networks
64E625	6	Woxu Wireless Co., Ltd
64E682	6	Apple, Inc.
64E738	6	Zhejiang SUPCON Technology Co., Ltd.
64E7D8	6	Samsung Electronics Co.,Ltd
64E815	6	Arcelik A.S
64E833	6	Espressif Inc.
64E84F	6	Serialway Communication Technology Co. Ltd
64E881	6	Hewlett Packard Enterprise
64E892	6	Morio Denki Co., Ltd.
64E8E6	6	global moisture management system
64E950	6	Cisco Systems, Inc
64EAC5	6	SiboTech Automation Co., Ltd.
64EB8C	6	Seiko Epson Corporation
64EB94	6	zte corporation
64EC65	6	vivo Mobile Communication Co., Ltd.
64ED57	6	Commscope
64ED62	6	WOORI SYSTEMS Co., Ltd
64EEB7	6	Netis Technology Co., Ltd.
64F0AD	6	Zhejiang Tmall Technology Co., Ltd.
64F242	6	Gerdes Aktiengesellschaft
64F2FB	6	Hangzhou Ezviz Software Co.,Ltd.
64F50E	6	Kinion Technology Company Limited
64F54E	6	EM Microelectronic
64F64D	6	Celestica Inc.
64F69D	6	Cisco Systems, Inc
64F6BB	6	Fibocom Wireless Inc.
64F6F7	6	Anhui Dynamic Power Co., Ltd.
64F705	6	Huawei Device Co., Ltd.
64F81C	6	Huawei Technologies Co., Ltd.
64F88A	6	China Mobile IOT Company Limited
64F947	6	Senscomm Semiconductor Co., Ltd.
64F970	6	Kenade Electronics Technology Co.,LTD.
64F987	6	Avvasi Inc.
64F9C0	6	Analog Devices
64FA2B	6	Sagemcom Broadband SAS
64FB01	6	Zhongshan Camry Electronic Company Limited
64FB50	6	RoomReady/Zdi, Inc.
64FB810	7	Shanghai Simcom Limited
64FB811	7	Narrative AB
64FB812	7	Seven Solutions S.L
64FB813	7	MOBILUS Inc.
64FB814	7	Pricer AB
64FB815	7	Kay Schulze & Karsten Pohle GbR
64FB816	7	XIMO Communication Technology Co., Ltd
64FB817	7	Securosys SA
64FB818	7	NPG Technology S.A.
64FB819	7	hiQview Corporation
64FB81A	7	Bronkhorst High-Tech BV
64FB81B	7	Sichuan Haige Actec Communication Technology Co.,Ltd.
64FB81C	7	Bridgeport Instruments, LLC
64FB81D	7	Dongyang unitech.co.ltd
64FB81E	7	ChengDu KeChuang LongXin Sci-tech Co.,Ltd
64FB81F	7	Private
64FB92	6	PPC Broadband Inc.
64FC8C	6	Zonar Systems
64FD29	6	Zhejiang Dahua Technology Co., Ltd.
64FD96	6	Sagemcom Broadband SAS
64FE15	6	Flaircomm Microelectronics,Inc.
64FF0A	6	WNC Corporation
680235	6	Konten Networks Inc.
6802B8	6	Compal Broadband Networks, Inc.
680489	6	Cisco Systems, Inc
680571	6	Samsung Electronics Co.,Ltd
6805CA	6	Intel Corporate
68070A	6	TPVision Europe B.V
680715	6	Intel Corporate
68080D	6	Shenzhen Yingsheng Technology Co., LTD
680927	6	Apple, Inc.
680947	6	Espressif Inc.
680AD7	6	Yancheng Kecheng Optoelectronic Technology Co., Ltd
680AE2	6	Silicon Laboratories
68122D	6	Special Instrument Development Co., Ltd.
681268	6	Quectel Wireless Solutions Co.,Ltd.
681295	6	Lupine Lighting Systems GmbH
681324	6	Huawei Device Co., Ltd.
6813E2	6	Eltex Enterprise LTD
6813F3	6	Amazon Technologies Inc.
681401	6	Hon Hai Precision Ind. Co.,Ltd.
681579	6	BrosTrend Technology LLC
681590	6	Sagemcom Broadband SAS
6815D3	6	R&G PLUS Sp. z o.o.
681605	6	Systems And Electronic Development FZCO
681729	6	Intel Corporate
